-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2015 through 01/01/2020 
Location: Latitude  50.1215   Longitude 22.0097 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 230.89 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2M,RH2M,PS,WS50M,WS10M,WS50M_RANGE,WS10M_RANGE,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
50.12151,22.00971,2019,04,07,    8.32,    8.98,    9.31,   81.80,   98.09,    4.37,    3.14,    4.16,    3.46,-999,              3.01
50.12151,22.00971,2019,04,08,   12.96,   11.83,   11.72,   72.09,   98.08,    3.87,    2.53,    5.86,    2.43,              5.17,              4.80
50.12151,22.00971,2019,04,09,   10.57,   12.28,   11.72,   69.02,   98.10,    6.46,    4.55,    3.02,    3.05,              5.22,              4.55
50.12151,22.00971,2019,04,10,    8.87,    8.07,    7.47,   69.45,   98.53,    7.56,    5.82,    1.82,    2.46,-999,              2.15
50.12151,22.00971,2019,04,11,    6.43,    6.29,    5.85,   72.73,   98.86,    7.85,    6.14,    2.72,    2.89,-999,              1.51
50.12151,22.00971,2019,04,12,    6.60,    4.64,    4.15,   79.05,   99.16,    6.80,    5.22,    1.47,    2.60,-999,              2.33
50.12151,22.00971,2019,04,13,   10.60,    7.23,    6.83,   73.40,   99.15,    7.10,    5.04,    3.62,    2.94,-999,              2.79
50.12151,22.00971,2019,04,14,   11.16,    7.48,    7.08,   60.79,   99.30,    7.91,    5.45,    2.93,    3.29,              5.71,              5.50
50.12151,22.00971,2019,04,15,   12.76,    6.16,    5.29,   60.46,   99.61,    6.48,    4.28,    3.08,    2.93,              5.84,              5.84
50.12151,22.00971,2019,04,16,   12.94,    5.45,    4.73,   71.22,   99.54,    6.04,    4.54,    5.87,    4.90,              5.76,              3.32
50.12151,22.00971,2019,04,17,   12.67,    9.84,    9.41,   67.86,   99.65,    6.46,    4.54,    4.40,    4.76,              5.76,              4.93
50.12151,22.00971,2019,04,18,   14.99,   11.26,   11.11,   62.70,  100.18,    4.61,    3.23,    2.75,    2.90,              5.89,              5.42
50.12151,22.00971,2019,04,19,   14.49,   10.94,   10.90,   53.80,  100.20,    6.36,    4.35,    4.90,    4.66,              6.05,              6.05
50.12151,22.00971,2019,04,20,   14.28,   12.00,   12.56,   49.54,   99.89,    4.22,    2.79,    6.96,    4.53,              5.99,              5.58
50.12151,22.00971,2019,04,21,    9.99,   11.22,   10.66,   69.00,   99.31,    5.00,    3.43,    3.24,    3.69,              5.95,              3.70
50.12151,22.00971,2019,04,22,    9.14,   10.61,   10.33,   69.08,   99.22,    9.34,    6.80,    8.90,    8.26,-999,              4.16
50.12151,22.00971,2019,04,23,   13.58,   11.39,   11.15,   55.68,   99.32,   10.39,    7.60,    3.83,    4.50,              6.16,              5.92
50.12151,22.00971,2019,04,24,   11.93,   12.97,   12.68,   73.06,   99.19,    7.80,    5.42,    1.79,    3.70,-999,              4.31
50.12151,22.00971,2019,04,25,   12.53,   15.95,   16.02,   70.61,   98.97,    8.09,    5.19,    2.11,    3.21,-999,              4.75
50.12151,22.00971,2019,04,26,   16.13,   19.08,   18.89,   60.37,   98.50,    7.82,    5.00,    4.11,    4.54,              6.11,              5.78
50.12151,22.00971,2019,04,27,   10.50,   16.15,   15.76,   73.98,   98.23,    6.52,    4.67,    3.07,    2.54,-999,              4.55
50.12151,22.00971,2019,04,28,    2.34,    9.95,    9.81,   90.66,   98.31,    6.49,    4.99,    2.20,    2.35,-999,              1.14
50.12151,22.00971,2019,04,29,    4.44,   10.49,   10.54,   92.21,   98.25,    3.95,    2.93,    2.91,    2.95,-999,              1.23
50.12151,22.00971,2019,04,30,    6.55,   10.55,   10.39,   89.03,   98.23,    4.76,    3.25,    5.05,    3.55,-999,              1.54
50.12151,22.00971,2019,05,01,   10.84,   11.44,   11.03,   71.36,   97.88,    6.62,    4.52,    3.23,    3.16,-999,              4.71
50.12151,22.00971,2019,05,02,   11.13,   13.13,   12.98,   68.32,   97.66,    9.00,    6.21,    7.46,    7.19,-999,              5.22
50.12151,22.00971,2019,05,03,    9.98,   10.51,   10.46,   79.33,   97.82,    4.39,    2.97,    2.59,    2.81,-999,              1.39
50.12151,22.00971,2019,05,04,   11.58,   10.28,    9.36,   78.31,   97.94,    3.70,    2.27,    3.20,    1.36,-999,              4.06
50.12151,22.00971,2019,05,05,    3.76,    7.83,    7.85,   91.75,   98.00,    6.69,    5.13,    8.43,    6.92,-999,              1.28
50.12151,22.00971,2019,05,06,    2.65,    5.16,    5.10,   85.79,   98.26,    8.36,    6.24,    3.84,    4.12,-999,              1.06
50.12151,22.00971,2019,05,07,    9.82,    8.69,    8.41,   65.45,   98.62,    7.98,    5.42,    2.86,    4.63,-999,              3.20
50.12151,22.00971,2019,05,08,   12.69,   10.29,    9.08,   59.86,   98.80,    4.00,    2.47,    6.90,    3.06,-999,              5.36
50.12151,22.00971,2019,05,09,   11.59,   10.53,   10.07,   69.54,   98.03,    6.15,    4.23,    3.75,    3.98,              6.75,              6.05
50.12151,22.00971,2019,05,10,    9.51,   12.19,   11.66,   75.90,   98.06,    3.01,    2.01,    4.71,    2.40,-999,              2.68
50.12151,22.00971,2019,05,11,   10.53,   13.64,   13.30,   69.98,   98.54,    4.67,    3.11,    5.58,    3.48,-999,              4.51
50.12151,22.00971,2019,05,12,   11.87,   15.99,   15.51,   68.15,   99.14,    4.41,    2.96,    4.64,    2.96,-999,              5.22
50.12151,22.00971,2019,05,13,    7.62,   11.48,   10.79,   78.75,   99.82,    7.32,    5.85,    2.95,    2.89,-999,              2.67
50.12151,22.00971,2019,05,14,    4.75,    7.08,    6.87,   93.74,   99.46,    6.83,    5.21,    2.05,    2.28,-999,              1.18
50.12151,22.00971,2019,05,15,    7.37,   13.20,   12.98,   88.76,   98.65,    4.85,    3.12,    2.63,    2.19,-999,              2.06
50.12151,22.00971,2019,05,16,    8.14,   14.63,   13.98,   83.81,   98.55,    4.39,    3.08,    5.53,    3.95,-999,              3.40
50.12151,22.00971,2019,05,17,   11.28,   16.15,   15.81,   77.60,   98.48,    3.63,    2.60,    2.55,    2.70,-999,              5.31
50.12151,22.00971,2019,05,18,    9.54,   17.32,   17.20,   80.61,   98.36,    2.87,    1.79,    5.85,    2.87,-999,              5.53
50.12151,22.00971,2019,05,19,    9.07,   18.77,   18.42,   82.05,   98.04,    5.07,    3.23,    4.99,    2.53,              6.88,              5.99
50.12151,22.00971,2019,05,20,    8.93,   17.26,   17.26,   84.57,   97.86,    5.77,    3.81,    4.67,    3.69,-999,              3.65
50.12151,22.00971,2019,05,21,    4.44,   14.62,   14.61,   90.49,   97.55,    5.20,    3.87,   10.51,    7.65,-999,              2.24
50.12151,22.00971,2019,05,22,    6.32,   14.35,   14.45,   85.55,   97.71,    5.74,    4.24,    7.92,    5.78,-999,              2.91
50.12151,22.00971,2019,05,23,    7.59,   14.62,   14.68,   86.80,   98.24,    3.00,    1.99,    3.02,    1.60,-999,              3.65
50.12151,22.00971,2019,05,24,    6.47,   15.18,   14.88,   87.67,   98.44,    4.21,    2.85,    1.85,    1.43,-999,              3.11
50.12151,22.00971,2019,05,25,   10.20,   16.90,   16.46,   73.92,   98.47,    5.53,    3.72,    2.07,    2.37,-999,              4.70
50.12151,22.00971,2019,05,26,   11.50,   17.26,   16.98,   74.09,   98.64,    4.46,    3.05,    3.55,    2.99,-999,              6.11
50.12151,22.00971,2019,05,27,   12.10,   19.21,   18.96,   74.08,   98.46,    5.76,    3.85,    3.08,    2.41,              7.11,              6.08
50.12151,22.00971,2019,05,28,    8.22,   19.30,   19.05,   80.70,   97.96,    6.69,    4.52,    3.21,    3.78,-999,              4.40
50.12151,22.00971,2019,05,29,    8.29,   15.89,   15.39,   83.05,   98.52,    6.17,    4.48,    3.67,    4.10,-999,              3.68
50.12151,22.00971,2019,05,30,    7.54,   14.12,   13.68,   78.99,   99.38,    4.91,    3.57,    3.80,    3.73,-999,              2.37
50.12151,22.00971,2019,05,31,   11.79,   16.68,   16.23,   62.12,   99.49,    3.67,    2.61,    1.53,    1.26,-999,              6.23
50.12151,22.00971,2019,06,01,   12.59,   18.36,   18.28,   67.22,   99.33,    3.84,    2.73,    2.05,    2.09,-999,              5.28
50.12151,22.00971,2019,06,02,   11.34,   20.17,   19.95,   66.83,   99.15,    3.17,    2.28,    1.17,    1.29,-999,              6.63
50.12151,22.00971,2019,06,03,   11.84,   20.61,   20.45,   66.79,   99.06,    4.14,    2.92,    3.29,    2.95,              7.25,              6.71
50.12151,22.00971,2019,06,04,   10.09,   20.79,   20.55,   75.60,   98.78,    6.13,    4.02,    3.42,    3.16,-999,              6.05
50.12151,22.00971,2019,06,05,   10.03,   20.82,   20.48,   74.97,   98.57,    6.95,    4.70,    4.53,    4.15,-999,              6.81
50.12151,22.00971,2019,06,06,   10.23,   20.41,   19.90,   74.79,   98.62,    4.81,    3.18,    3.05,    2.50,-999,              6.00
50.12151,22.00971,2019,06,07,   10.28,   20.87,   20.42,   72.89,   98.82,    3.72,    2.45,    3.93,    2.43,-999,              5.92
50.12151,22.00971,2019,06,08,   13.01,   23.47,   22.60,   69.20,   99.10,    3.60,    2.22,    7.96,    5.25,              7.25,              6.71
50.12151,22.00971,2019,06,09,   10.16,   21.27,   20.60,   72.18,   99.70,    5.74,    3.92,    3.98,    2.72,              7.27,              5.36
50.12151,22.00971,2019,06,10,   13.90,   23.12,   22.66,   74.90,   99.19,    6.43,    4.26,    4.33,    2.95,              7.33,              6.82
50.12151,22.00971,2019,06,11,   12.86,   24.34,   24.03,   67.06,   98.86,    6.31,    4.01,    3.22,    2.47,              7.34,              7.25
50.12151,22.00971,2019,06,12,   11.35,   24.44,   24.17,   66.95,   98.78,    5.40,    3.42,    5.13,    3.15,              7.31,              6.95
50.12151,22.00971,2019,06,13,   13.38,   25.11,   24.64,   63.82,   98.82,    4.94,    3.16,    4.34,    1.61,              7.37,              7.29
50.12151,22.00971,2019,06,14,   11.82,   25.82,   25.34,   65.40,   99.05,    3.63,    2.28,    4.40,    1.39,-999,              6.43
50.12151,22.00971,2019,06,15,   12.44,   26.48,   25.94,   64.06,   98.80,    3.57,    2.30,    5.22,    1.79,              7.35,              7.28
50.12151,22.00971,2019,06,16,   10.80,   25.78,   25.21,   65.89,   98.70,    4.81,    3.14,    5.12,    2.40,              7.30,              6.74
50.12151,22.00971,2019,06,17,    4.44,   19.01,   18.73,   73.12,   99.24,    4.19,    3.11,    6.46,    4.07,-999,              3.10
50.12151,22.00971,2019,06,18,    6.73,   19.31,   19.06,   83.37,   99.20,    4.62,    3.11,    3.76,    2.87,-999,              4.72
50.12151,22.00971,2019,06,19,   10.28,   22.47,   22.18,   77.89,   98.71,    4.32,    2.80,    2.63,    1.55,-999,              4.00
50.12151,22.00971,2019,06,20,    8.50,   22.67,   22.47,   77.90,   98.51,    3.48,    2.26,    2.75,    1.73,-999,              6.57
50.12151,22.00971,2019,06,21,    7.24,   21.50,   21.32,   81.09,   98.76,    2.43,    1.64,    4.38,    2.68,-999,              5.70
50.12151,22.00971,2019,06,22,    7.93,   21.45,   20.95,   77.21,   99.17,    5.46,    3.69,    2.62,    3.64,-999,              4.39
50.12151,22.00971,2019,06,23,   10.03,   21.59,   21.00,   72.10,   99.18,    7.18,    5.07,    1.78,    3.26,-999,              5.91
50.12151,22.00971,2019,06,24,    8.87,   22.21,   21.50,   71.52,   99.57,    6.84,    4.79,    2.16,    3.95,-999,              3.69
50.12151,22.00971,2019,06,25,   13.02,   24.26,   23.42,   67.76,   99.87,    5.54,    3.76,    3.15,    1.45,              7.42,              7.26
50.12151,22.00971,2019,06,26,   14.23,   27.17,   26.53,   65.17,   99.49,    5.27,    3.24,    6.37,    2.62,              7.32,              7.24
50.12151,22.00971,2019,06,27,   11.49,   24.52,   24.19,   57.68,   98.85,    9.30,    6.57,    4.14,    5.17,-999,              6.73
50.12151,22.00971,2019,06,28,    8.62,   19.50,   18.62,   55.07,   99.13,    8.09,    5.73,    2.11,    3.85,-999,              5.82
50.12151,22.00971,2019,06,29,   13.93,   19.79,   19.37,   50.33,   99.21,    6.52,    4.43,    4.34,    4.16,              7.39,              5.93
50.12151,22.00971,2019,06,30,   17.58,   24.71,   24.45,   45.97,   98.97,    6.84,    4.33,    4.35,    2.89,              7.40,              7.40
50.12151,22.00971,2019,07,01,   16.97,   27.75,   27.47,   47.70,   98.55,    7.78,    5.17,    2.47,    1.80,              7.36,              7.25
50.12151,22.00971,2019,07,02,   11.11,   23.80,   22.97,   55.97,   98.73,    6.02,    4.14,    4.72,    3.98,-999,              6.11
50.12151,22.00971,2019,07,03,   11.30,   19.80,   18.73,   45.01,   99.10,    6.21,    4.33,    2.78,    3.89,-999,              5.65
50.12151,22.00971,2019,07,04,   12.51,   18.82,   17.94,   43.57,   99.25,    4.48,    3.25,    6.08,    5.06,-999,              5.40
50.12151,22.00971,2019,07,05,   11.51,   17.65,   17.63,   52.72,   98.66,    6.96,    4.68,    8.34,    6.41,-999,              3.90
50.12151,22.00971,2019,07,06,   12.79,   20.61,   20.16,   56.89,   98.29,    5.86,    3.91,    4.44,    4.65,-999,              3.87
50.12151,22.00971,2019,07,07,   13.79,   21.21,   20.55,   53.48,   97.89,    6.40,    4.28,    5.59,    4.86,-999,              4.19
50.12151,22.00971,2019,07,08,   10.15,   16.85,   15.97,   50.95,   98.43,    7.94,    5.53,    2.91,    4.76,-999,              3.70
50.12151,22.00971,2019,07,09,    9.82,   16.14,   15.50,   53.62,   98.54,    8.12,    5.67,    3.73,    4.79,-999,              4.51
50.12151,22.00971,2019,07,10,    6.32,   15.49,   15.13,   67.46,   98.44,    8.39,    5.94,    3.08,    4.37,-999,              2.79
50.12151,22.00971,2019,07,11,    7.52,   15.00,   14.70,   64.77,   98.40,    5.04,    3.63,    4.07,    3.28,-999,              4.03
50.12151,22.00971,2019,07,12,   15.09,   20.09,   18.89,   45.48,   98.37,    3.78,    2.45,    5.67,    3.41,-999,              4.71
50.12151,22.00971,2019,07,13,    5.90,   17.12,   17.17,   74.56,   98.26,    2.36,    1.58,    5.48,    3.20,-999,              4.51
50.12151,22.00971,2019,07,14,    6.93,   16.25,   16.22,   76.11,   98.37,    3.93,    2.60,    3.83,    2.61,-999,              3.41
50.12151,22.00971,2019,07,15,   11.36,   18.61,   17.91,   53.98,   98.50,    3.83,    2.66,    3.29,    2.29,-999,              4.52
50.12151,22.00971,2019,07,16,   11.84,   18.36,   17.72,   53.73,   98.44,    6.19,    4.24,    3.94,    4.07,              7.18,              5.64
50.12151,22.00971,2019,07,17,   10.28,   17.24,   16.79,   59.98,   98.38,    6.91,    4.85,    6.52,    5.86,-999,              3.40
50.12151,22.00971,2019,07,18,   12.84,   19.42,   18.78,   51.18,   98.61,    2.45,    1.87,    3.04,    2.68,-999,              4.99
50.12151,22.00971,2019,07,19,   15.69,   22.38,   21.47,   48.17,   98.80,    3.85,    2.45,    3.30,    1.44,-999,              5.23
50.12151,22.00971,2019,07,20,   10.85,   22.58,   21.95,   62.86,   98.99,    3.84,    2.57,    3.26,    1.77,-999,              4.51
50.12151,22.00971,2019,07,21,   13.14,   23.70,   23.11,   63.81,   99.06,    4.99,    3.35,    4.12,    2.24,              6.79,              5.30
50.12151,22.00971,2019,07,22,    9.98,   22.08,   21.39,   64.55,   99.30,    5.74,    3.80,    1.91,    2.22,-999,              5.46
50.12151,22.00971,2019,07,23,    7.06,   19.74,   19.16,   66.74,   99.15,    4.89,    3.16,    2.10,    1.95,-999,              3.85
50.12151,22.00971,2019,07,24,   10.74,   20.61,   19.78,   66.12,   99.08,    3.56,    2.41,    2.42,    1.27,-999,              4.06
50.12151,22.00971,2019,07,25,   14.61,   23.85,   22.91,   50.74,   99.05,    2.70,    1.79,    3.38,    1.45,-999,              5.77
50.12151,22.00971,2019,07,26,   10.29,   23.43,   22.48,   56.12,   98.46,    3.45,    2.26,    3.68,    1.78,-999,              5.14
50.12151,22.00971,2019,07,27,   12.72,   22.95,   22.20,   64.47,   98.08,    5.05,    3.37,    3.14,    2.22,-999,              5.46
50.12151,22.00971,2019,07,28,   15.08,   26.52,   25.60,   57.58,   97.82,    4.59,    3.08,    2.84,    1.72,-999,              5.76
50.12151,22.00971,2019,07,29,   11.25,   26.70,   26.16,   59.67,   97.81,    2.86,    2.01,    3.69,    3.11,-999,              4.27
50.12151,22.00971,2019,07,30,   10.84,   25.02,   24.24,   66.42,   98.02,    4.64,    3.01,    2.62,    2.17,-999,              5.77
50.12151,22.00971,2019,07,31,    9.20,   24.07,   23.11,   63.55,   98.46,    4.30,    2.94,    2.86,    1.56,              6.45,              5.35
50.12151,22.00971,2019,08,01,    8.91,   22.83,   21.85,   56.26,   98.67,    2.48,    1.83,    2.64,    1.62,-999,              4.69
50.12151,22.00971,2019,08,02,    9.23,   21.38,   20.45,   56.34,   98.52,    4.75,    3.36,    4.64,    4.39,-999,              3.81
50.12151,22.00971,2019,08,03,    8.77,   19.54,   18.55,   58.97,   98.35,    4.34,    2.92,    3.67,    2.74,-999,              3.79
50.12151,22.00971,2019,08,04,   10.29,   18.92,   18.32,   56.12,   98.55,    6.44,    4.29,    3.92,    4.15,-999,              4.75
50.12151,22.00971,2019,08,05,   11.22,   20.28,   19.59,   55.17,   98.60,    3.73,    2.60,    4.16,    3.54,-999,              4.04
50.12151,22.00971,2019,08,06,   10.99,   23.21,   22.30,   59.39,   98.50,    4.36,    2.80,    4.78,    2.33,-999,              5.23
50.12151,22.00971,2019,08,07,   10.87,   23.94,   23.55,   64.87,   98.24,    6.00,    3.96,    1.98,    2.66,-999,              4.18
50.12151,22.00971,2019,08,08,    8.42,   21.29,   21.26,   66.66,   98.30,    6.89,    4.93,    7.44,    6.35,-999,              4.86
50.12151,22.00971,2019,08,09,   12.37,   22.58,   22.11,   51.90,   98.66,    5.25,    3.53,    4.60,    4.11,-999,              5.42
50.12151,22.00971,2019,08,10,   14.98,   24.03,   23.76,   55.92,   98.74,    3.14,    2.10,    2.11,    2.00,-999,              3.53
50.12151,22.00971,2019,08,11,    9.41,   23.02,   22.57,   63.56,   99.03,    4.25,    2.92,    5.70,    3.58,-999,              5.62
50.12151,22.00971,2019,08,12,   15.21,   26.02,   25.50,   62.09,   98.69,    4.22,    2.71,    4.44,    2.57,              5.98,              5.79
50.12151,22.00971,2019,08,13,    5.78,   21.28,   20.80,   80.80,   98.71,    4.14,    3.14,    5.73,    4.91,-999,              2.84
50.12151,22.00971,2019,08,14,    5.52,   15.23,   15.46,   90.75,   98.72,    5.89,    4.23,    8.73,    7.26,-999,              0.81
50.12151,22.00971,2019,08,15,   11.66,   16.83,   16.28,   63.34,   98.93,    2.89,    1.86,    3.20,    1.15,-999,              5.10
50.12151,22.00971,2019,08,16,   12.00,   17.76,   17.35,   59.35,   98.89,    2.75,    1.89,    2.93,    1.02,-999,              5.24
50.12151,22.00971,2019,08,17,   12.90,   19.65,   19.23,   61.00,   98.88,    2.44,    1.69,    2.72,    1.15,-999,              5.22
50.12151,22.00971,2019,08,18,   12.58,   21.16,   20.78,   61.52,   98.68,    5.53,    3.55,    4.79,    2.36,              5.82,              5.58
50.12151,22.00971,2019,08,19,   15.50,   24.16,   23.75,   57.76,   98.88,    5.95,    3.82,    3.11,    3.38,              5.73,              5.72
50.12151,22.00971,2019,08,20,   11.78,   24.52,   23.56,   69.39,   99.29,    3.56,    2.20,    6.17,    2.43,              5.59,              5.31
50.12151,22.00971,2019,08,21,    8.97,   21.24,   20.74,   71.78,   99.52,    6.88,    4.89,    4.33,    4.39,              5.55,              3.74
50.12151,22.00971,2019,08,22,    5.72,   17.94,   17.60,   72.17,  100.06,    5.57,    3.87,    2.37,    3.19,-999,              4.56
50.12151,22.00971,2019,08,23,   10.92,   20.43,   19.60,   64.93,   99.95,    5.74,    3.92,    2.18,    2.25,              5.62,              5.27
50.12151,22.00971,2019,08,24,   13.31,   21.47,   20.66,   59.56,   99.77,    5.83,    3.84,    3.39,    2.05,              5.56,              5.47
50.12151,22.00971,2019,08,25,   13.86,   22.64,   22.05,   59.75,   99.58,    6.44,    4.39,    3.32,    2.19,              5.39,              5.32
50.12151,22.00971,2019,08,26,   14.76,   24.30,   23.69,   59.48,   99.51,    5.43,    3.55,    3.15,    1.68,              5.34,              5.34
50.12151,22.00971,2019,08,27,   13.64,   24.83,   24.32,   54.87,   99.43,    5.55,    3.64,    4.98,    2.72,              5.36,              5.36
